,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
4410,The Roommate,['PG-13'],"['LGBTQ+', 'Mental Illness', 'College', 'Other_Keywords', 'New Guy/Girl in School', 'Psychological Thriller', 'Death of a Sibling']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],52545707.0
4411,Jumping the Broom,['PG-13'],"['Romance', 'African Americans', 'Voiceover/Narration', 'Ensemble', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],38158601.0
4412,The Change-Up,['R'],"['Mid-Life Crisis', 'Relationships Gone Wrong', 'Delayed Adulthood', 'Performing Arts', 'Dysfunctional Family', 'Other_Keywords', 'Buddy Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],75997067.0
4413,In Time,['PG-13'],"['Dystopia', 'Corrupt Cops', 'Voiceover/Narration', 'Action Thriller', 'Fugitive / On the Run', 'Suicide', 'Gangs', 'Prologue', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],165103952.0
4414,30 Minutes or Less,['R'],"['Epilogue', 'Heist', 'Hitmen', 'Dysfunctional Family', 'Inspired by a True Story', 'Black Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],41146935.0
4415,Colombiana,['PG-13'],"['Young Child Dealing with the Death of a Parent', 'Organized Crime', 'Action Thriller', 'Orphan', 'Revenge', 'Hitmen', 'Foreign Language', 'Narcotics']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['France'],72295262.0
4416,J. Edgar,['R'],"['Political', 'LGBTQ+', 'Biography', 'Biographical Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],84606030.0
4417,Sucker Punch,['R'],"['Sex Crimes', 'Medical and Hospitals', 'Visual Effects', 'Dystopia', 'Robot', 'Ensemble', 'Mental Illness', 'Action Adventure', 'IMAX: DMR', 'Dysfunctional Family', 'Other_Keywords', 'Prostitution', 'War']",['Original Screenplay'],['Live Action'],['Fantasy'],"['Canada', 'United States']",89758389.0
4418,Larry Crowne,['PG-13'],"['Romance', 'Mid-Life Crisis', 'Fired', 'Directing Yourself', 'College', 'New Guy/Girl in School']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],61449135.0
4419,50/50,['R'],"['Cancer', 'Romance', 'Medical and Hospitals', 'Relationships Gone Wrong', 'Terminal Illness', 'Dysfunctional Family', 'Other_Keywords', 'Black Comedy']",['Based on Real Life Events'],['Live Action'],['Contemporary Fiction'],['United States'],41334735.0
4420,A Very Harold & Kumar 3D Christmas,['R'],"['3-D', 'Christmas', 'Narcotics', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],36265745.0
4421,Drive,['R'],"['Crime', 'Movie Business', 'Organized Crime', 'Heist', 'Action Thriller', 'Revenge', 'Life on the Outside', 'Unnamed Character', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],81357930.0
4422,Courageous,['PG-13'],"['Faith-Based Film', 'Corrupt Cops', 'Death of a Son or Daughter', 'Directing Yourself', 'Religious', 'Gangs', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],35680886.0
4423,The Rite,['PG-13'],"['Supernatural', 'Demons', 'Religious', 'Supernatural Horror', 'Possessed']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],97143987.0
4424,Arthur,['PG-13'],"['Romance', 'Romantic Comedy', 'Delayed Adulthood', 'Inheritance', 'Cross-Class Romance', 'Dysfunctional Family', 'Addiction', 'Narcotics']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],47787943.0
4425,The Debt,['R'],"['Political', 'Secret Agent', 'World War II', 'Foreign-Language Remake', 'Other_Keywords', 'Non-Chronological', 'Remake', 'Same Role, Multiple Actors']",['Remake'],['Live Action'],['Historical Fiction'],['United States'],46604054.0
4426,Priest,['PG-13'],"['3-D', 'Kidnap', 'Rescue', '3-D - Post-production Conversion', 'Dystopia', 'Action Horror', 'Revenge', 'Vampire', 'Religious', 'Returning Soldiers', 'Government Corruption', 'Monster', 'Other_Keywords', 'War']",['Based on Comic/Graphic Novel'],['Live Action'],['Fantasy'],['United States'],84154026.0
4427,The Mechanic,['R'],"['Other_Keywords', 'Voiceover/Narration', 'Organized Crime', 'Surprise Twist', 'Action Thriller', 'Revenge', 'Hitmen', 'No Honor Among Thieves', 'Betrayal']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],76347393.0
4428,Abduction,['PG-13'],"['Kidnap', 'Rescue', 'Terrorism', 'Secret Agent', 'Surprise Twist', 'Action Thriller', 'Fugitive / On the Run', 'Missing Person', 'Other_Keywords', 'Mistaken Identity']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],86648359.0
4429,Beastly,['PG-13'],"['Romance', 'Romantic Drama', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['United States'],38028230.0
4430,The Sitter,['R'],"['Epilogue', 'Black Comedy', 'Relationships Gone Wrong', 'Infidelity', 'Corrupt Cops', 'LGBTQ+', 'Adopted Family', 'Delayed Adulthood', 'Gangs', 'Other_Keywords', 'Coming of Age', 'Narcotics']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],38749404.0
4431,Winnie the Pooh,['G'],"['Epilogue', 'Rescue', 'Voiceover/Narration', 'Talking Animals', 'Animal Lead', 'Breaking the Fourth Wall', 'Hallucinations', 'Food', 'Prologue', 'Other_Keywords', 'Coming of Age', 'Intertitle']",['Based on Fiction Book/Short Story'],['Hand Animation'],['Kids Fiction'],['United States'],50145607.0
4432,Killer Elite,['R'],"['Rescue', 'Secret Agent', 'Action Thriller', 'Death of a Son or Daughter', 'Revenge', 'Hitmen', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['Australia', 'United States']",65409046.0
4433,Season of the Witch,['PG-13'],"['Supernatural', 'Voiceover/Narration', 'Demons', 'Returning Soldiers', 'Religious', 'Action Adventure', 'Other_Keywords', 'Zombies', 'Possessed', 'War']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],91126600.0
4434,Our Idiot Brother,['R'],"['Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Infidelity', 'LGBTQ+', 'Delayed Adulthood', 'Life on the Outside', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],25861249.0
4435,Don't Be Afraid of the Dark,['R'],"['Supernatural', 'Demons', 'Surprise Twist', 'Prologue', 'Dysfunctional Family', 'Supernatural Horror', 'Remake']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],39126427.0
4436,Sanctum,['R'],"['3-D', 'Disaster', 'Action Thriller', '3-D - Shot in 3-D', 'IMAX: DMR', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Dramatization'],"['Australia', 'United States']",108957098.0
4437,Monte Carlo,['PG'],"['Romance', 'Cross-Class Romance', 'Young Child Dealing with the Death of a Parent', 'Foreign Language', 'Dysfunctional Family', 'Other_Keywords', 'Mistaken Identity']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],39686769.0
4438,Your Highness,['R'],"['Kidnap', 'Rescue', 'Wedding Day', 'Visual Effects', 'Voiceover/Narration', 'LGBTQ+', 'Road Trip', 'Delayed Adulthood', 'Prologue', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics', 'Intertitle']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],26121638.0
4439,Mars Needs Moms,['PG'],"['3-D', 'Kidnap', 'Rescue', 'Visual Effects', 'Voiceover/Narration', '3-D - Shot in 3-D', 'Alien Invasion', 'IMAX: DMR', 'Unnamed Character', 'Motion Capture Performance', 'Other_Keywords', 'Coming of Age', 'Non-Chronological']",['Based on Fiction Book/Short Story'],['Digital Animation'],['Science Fiction'],['United States'],39549758.0
4440,Dream House,['PG-13'],"['Epilogue', 'Death of a Spouse or Fiancée / Fiancé', 'Supernatural', 'Relationships Gone Wrong', 'Domestic Abuse', 'Surprise Twist', 'Death of a Son or Daughter', 'Mental Illness', 'Revenge', 'Faulty Memory', 'Hitmen', 'Other_Keywords', 'Psychological Horror', 'Haunting']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['Canada', 'United States']",41642166.0
4441,Conan the Barbarian,['R'],"['3-D', '3-D - Post-production Conversion', 'Voiceover/Narration', 'Development Hell', 'Good vs. Evil', 'Revenge', 'Action Adventure', 'Other_Keywords', 'Remake']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['United States'],63356133.0
4442,The Three Musketeers,['PG-13'],"['3-D', 'Political', 'Ensemble', '3-D - Shot in 3-D', 'Revenge', 'Religious', 'Other_Keywords', 'Royalty']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United States', 'United Kingdom', 'Germany', 'France']",139877913.0
4443,The Eagle,['PG-13'],"['Action Adventure', 'War', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States']",38993548.0
4444,Shark Night 3D,['PG-13'],"['3-D', 'Animals Gone Bad', 'Corrupt Cops', 'Surprise Twist', '3-D - Shot in 3-D', 'Slasher Horror', 'Prologue', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],18877153.0
4445,Fright Night,['R'],"['3-D', 'Rescue', 'Vampire', 'Horror Comedy', 'Other_Keywords', 'Coming of Age', 'Remake']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],40520649.0
4446,Apollo 18,['PG-13'],"['Epilogue', 'Surprise Twist', 'Alien Invasion', 'Conspiracy Theory', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],26517819.0
4447,The Thing,['R'],"['Delayed Sequel', 'Alien Invasion', 'Monster', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['United States'],27573078.0
4448,African Cats,['G'],"['Voiceover/Narration', 'Other_Keywords', 'Animal Lead']",['Based on Real Life Events'],['Live Action'],['Factual'],['United States'],22946607.0
4449,Judy Moody and the Not Bummer Summer,['PG'],"['Coming of Age', 'Visual Effects', 'Dysfunctional Family', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Kids Fiction'],['United States'],17029882.0
4450,What's Your Number?,['R'],"['Romance', 'Relationship Advice', 'Relationships Gone Wrong', 'Gratuitous Cameos', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],30163785.0
4451,One Day,['PG-13'],"['Romance', 'Novel or Other Work Adapted by Author', 'TV Industry', 'Writing and Writers', 'Relationships Gone Wrong', '1990s', 'Romantic Drama', 'Non-Chronological', 'Cross-Class Romance', '1980s', 'Addiction']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],59168692.0
4452,Warrior,['PG-13'],"['Sports Drama', 'Directing Yourself', 'Returning Soldiers', 'Dysfunctional Family', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],24215385.0
4453,The Tree of Life,['PG-13'],"['Mid-Life Crisis', 'Visual Effects', 'Voiceover/Narration', 'Death of a Son or Daughter', 'Religious', 'Life Drama', 'Dysfunctional Family', 'Other_Keywords', 'Coming of Age', 'Non-Chronological', 'Intertitle', 'Same Role, Multiple Actors']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],61721826.0
4454,The Darkest Hour,['PG-13'],"['3-D', 'Visual Effects', 'Action Horror', '3-D - Shot in 3-D', 'Alien Invasion', 'Other_Keywords', 'Betrayal', 'Scene in End Credits']",['Original Screenplay'],['Live Action'],['Science Fiction'],"['Other_Countries', 'United States']",64626786.0
4455,The Rum Diary,['R'],"['White Collar Crime', 'Writing and Writers', 'Relationships Gone Wrong', 'Comedy Drama', 'Infidelity', 'Fired', 'News', 'Other_Keywords', 'Addiction']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],21544732.0
4456,Young Adult,['R'],"['Romance', 'Mid-Life Crisis', 'Writing and Writers', 'Relationships Gone Wrong', 'Comedy Drama', 'Delayed Adulthood', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],22750356.0
4457,Glee: The 3D Concert Movie,['PG'],"['3-D', 'Epilogue', 'Musicians', 'LGBTQ+', 'Breaking the Fourth Wall', '3-D - Shot in 3-D', ""Rock 'n' Roll"", 'Performing Arts', 'Other_Keywords']",['Based on TV'],['Live Action'],['Factual'],['United States'],17462398.0
4458,The Conspirator,['PG-13'],"['Political', 'Historical Drama', 'Hitmen', 'Conspiracy Theory', 'Other_Keywords', 'War']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],15907411.0
4459,Drive Angry,['R'],"['3-D', 'Rescue', 'Visual Effects', 'Relationships Gone Wrong', 'Voiceover/Narration', 'Action Comedy', 'Demons', 'Revenge', 'Hitmen', 'Prologue', 'Other_Keywords', 'Non-Chronological']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],41042583.0
4460,Straw Dogs,['R'],"['Sex Crimes', 'Writing and Writers', 'Relationships Gone Wrong', 'Action Thriller', 'Revenge', 'Other_Keywords', 'Addiction', 'Remake']",['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],11253821.0
4461,Win Win,['R'],"['Mid-Life Crisis', 'Comedy Drama', 'Faulty Memory', 'Lawyers', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics', 'Addiction', 'Money Troubles']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],11869063.0
4462,Hoodwinked Too: Hood vs. Evil,['PG'],"['3-D', 'Kidnap', 'Rescue', '3-D - Post-production Conversion', 'Secret Agent', 'Animal Lead', 'Talking Animals', 'Voiceover/Narration', 'Surprise Twist', 'Martial Arts', 'Food', 'Prologue', 'Other_Keywords', 'Intertitle', 'Spoof']",['Based on Folk Tale/Legend/Fairytale'],['Digital Animation'],['Kids Fiction'],['United States'],23353111.0
4463,Prom,['PG'],"['Romance', 'Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Voiceover/Narration', 'Breaking the Fourth Wall', 'Ensemble', 'Other_Keywords', 'Coming of Age']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],10763183.0
4464,I Don't Know How She Does It,['PG-13'],"['Romance', 'Mid-Life Crisis', 'Comedy Drama', 'Breaking the Fourth Wall', 'Dysfunctional Family', 'Other_Keywords', 'Widow/Widower']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],24474463.0
4465,My Week with Marilyn,['R'],"['Romance', 'Biography', 'Relationships Gone Wrong', 'Movie Business', 'Biographical Drama', 'Performing Arts', 'Other_Keywords']",['Based on Real Life Events'],['Live Action'],['Historical Fiction'],['United Kingdom'],34240572.0
4466,Johnny English Reborn,['PG'],"['Hitmen', 'Spoof', 'Secret Agent', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States', 'France']",164640401.0
4467,Kevin Hart: Laugh at My Pain,['R'],"['African Americans', 'Heist', 'Dysfunctional Family', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Factual'],['United States'],7712436.0
4468,Elle s'appelait Sarah,['PG'],"['Historical Drama', 'World War II', '1940s', 'Jewish', 'Fugitive / On the Run', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['France'],25480031.0
4469,The Big Year,['PG'],"['Epilogue', 'Romance', 'Mid-Life Crisis', 'Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Voiceover/Narration', 'Ensemble', 'Delayed Adulthood', 'Professional Rivalry', 'Dysfunctional Family', 'Other_Keywords', 'Road Trip']",['Based on Factual Book/Article'],['Live Action'],['Contemporary Fiction'],['United States'],7684524.0
4470,Take Me Home Tonight,['R'],"['Romance', 'Relationships Gone Wrong', 'Comedy Drama', 'Twins', 'Delayed Adulthood', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics', '1980s']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],7576604.0
4471,Cedar Rapids,['R'],"['Ensemble', 'Farcical / Slapstick Comedy', 'Other_Keywords', 'Narcotics', 'Corporate Malfeasance', 'Prostitution']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7862131.0
4472,Beginners,['R'],"['Romance', 'Relationships Gone Wrong', 'Comedy Drama', 'Talking Animals', 'LGBTQ+', 'Autumn Years', 'Terminal Illness', 'Faulty Memory', 'Foreign Language', 'Performing Arts', 'Other_Keywords', 'Widow/Widower', 'Non-Chronological', 'Intertitle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14314407.0
4473,The Guard,['R'],"['Buddy Cop', 'Corrupt Cops', 'Bigotry', 'Organized Crime', 'Police Detective', 'Other_Keywords', 'Narcotics', 'FBI', 'Crime Comedy', 'Prostitution']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['Other_Countries'],21197454.0
4474,Margin Call,['R'],"['White Collar Crime', '2000s', 'Historical Drama', 'Fired', 'Other_Keywords', 'Inspired by a True Story', 'Corporate Malfeasance']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],20433227.0
4475,The Artist,['PG-13'],"['Depression', 'Relationships Gone Wrong', 'Movie Business', 'Animal Lead', 'Oscars Best Picture Winner', 'Comedy Drama', 'Suicide', 'Dancing', 'Performing Arts', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['France'],128100584.0
